sim_timestamp,sim_damage_timestamp,sim_name,sim_potency,sim_expected,sim_weight,sim_target,sim_conditions,sim_variance,sim_buffs
-16000,-16000,Form Shift,,,,,,,[]
-5999,-5999,Chi,,,,,,,[]
-5499,-5499,Jin,,,,,,,[]
-2600,-2600,Concitation,,,,,,,[]
-2600,-2600,Medica,,,,,,,[]
-800,-800,Shadowstride,,,,,,,[]
-300,-300,Thunderclap,,,,,,,[]
-280,-280,Kassatsu,,,,,,,[]
-1650,0,Heartbreak Shot,180.0,22196.0,1.0,Default Target,[],34360099.0,[]
0,0,The Wanderer's Minuet,,,,,,,[]
0,0,The Wanderer's Minuet,,,,,,,[]
0,0,The Wanderer's Minuet,,,,,,,[]
0,0,The Wanderer's Minuet,,,,,,,[]
0,0,The Wanderer's Minuet,,,,,,,[]
0,0,The Wanderer's Minuet,,,,,,,[]
0,0,Grade 4 Gemdraught,,,,,,,[]
0,0,The Wanderer's Minuet,,,,,,,[]
0,0,The Wanderer's Minuet,,,,,,,[]
-900,80,Suiton,580.0,59027.0,,Default Target,[],245872033.0,[]
-1030,260,Stormbite,100.0,12331.0,,Default Target,[],10602410.0,[]
450,450,Grade 4 Gemdraught,,,,,,,[]
470,470,Dissipation,,,,,,,[]
0,581,Hard Slash,300.0,24258.0,,Default Target,[],39115196.0,[]
80,612,Auto,90.0,7862.0,,Default Target,[],4434199.0,"[""The Wanderer's Minuet""]"
625,625,Grade 4 Gemdraught,,,,,,,[]
-600,640,Rainbow Drip,1000.0,133983.0,,Default Target,[],1271670287.0,[]
0,758,Shot,80.0,8316.0,,Default Target,[],4822331.0,[]
0,893,Keen Edge,300.0,23916.0,,Default Target,[],38018986.0,[]
601,1001,Spinning Edge,300.0,30857.0,,Default Target,[],68303608.0,"[""The Wanderer's Minuet""]"
1090,1090,Grade 4 Gemdraught,,,,,,,[]
581,1113,Auto,90.0,7242.0,,Default Target,[],3547973.0,"[""The Wanderer's Minuet""]"
-170,1120,Dia,85.0,10969.0,,Default Target,[],7095404.0,[]
1120,1120,Perfect Balance,,,,,,,[]
640,1172,Auto,90.0,0.0,,Default Target,[],0.0,"['Grade 4 Gemdraught', ""The Wanderer's Minuet""]"
1221,1221,Grade 4 Gemdraught,,,,,,,[]
700,1320,Pom Muse,800.0,117220.0,,Default Target,[],989796054.0,"['Grade 4 Gemdraught', ""The Wanderer's Minuet""]"
1400,1400,Striking Muse,,,,,,,[]
893,1425,Auto,90.0,6746.0,,Default Target,[],3078120.0,"[""The Wanderer's Minuet""]"
-1030,1500,Stormbite (dot),25.0,3085.0,,Default Target,[],663474.0,[]
-200,1500,Biolysis (dot),85.0,11258.0,,Default Target,[],7771012.0,[]
-170,1500,Dia (dot),85.0,11244.0,,Default Target,[],7456489.0,[]
620,1650,Empyreal Arrow,260.0,32412.0,,Default Target,[],74545532.0,"[""The Wanderer's Minuet""]"
1120,1652,Auto,90.0,0.0,,Default Target,[],0.0,"['Grade 4 Gemdraught', ""The Wanderer's Minuet""]"
500,1790,Dragon Kick,320.0,32098.0,,Default Target,['Formless Fist'],71896642.0,"['Formless Fist', ""The Wanderer's Minuet""]"
1500,2032,Auto,90.0,222.0,,Default Target,[],3081.0,"[""The Wanderer's Minuet""]"
2100,2100,Wing Motif,,,,,,,[]
1790,2322,Auto,90.0,7859.0,,Default Target,[],4309616.0,"[""The Wanderer's Minuet""]"
1750,2374,Edge of Shadow,460.0,40675.0,,Default Target,[],111926434.0,"['Grade 4 Gemdraught', ""The Wanderer's Minuet""]"
1460,2750,Caustic Bite,150.0,18696.0,,Default Target,[],24801754.0,"[""The Wanderer's Minuet""]"
2250,2782,Auto,90.0,8509.0,,Default Target,[],5193127.0,"['Grade 4 Gemdraught', ""The Wanderer's Minuet""]"
3000,3000,Grade 4 Gemdraught,,,,,,,[]
2440,3060,Leaping Opo,460.0,64066.0,,Default Target,"['Opo-opo Form', ""Opo-opo's Fury""]",42779866.0,"['Opo-opo Form', ""Opo-opo's Fury"", ""The Wanderer's Minuet""]"
3060,3060,Grade 4 Gemdraught,,,,,,,[]
2721,3121,Gust Slash,400.0,44529.0,,Default Target,[],142234301.0,"['Grade 4 Gemdraught', ""The Wanderer's Minuet""]"
2500,3124,Syphon Strike,380.0,36956.0,,Default Target,[],92391454.0,"['Darkside', 'Grade 4 Gemdraught', ""The Wanderer's Minuet""]"
3125,3125,Living Shadow,,,,,,,[]
3125,3125,Bloodfest,,,,,,,[]
1770,3190,The Forbidden Chakra,400.0,40126.0,1.0,Default Target,[],112361013.0,"[""The Wanderer's Minuet""]"
3491,3491,Dokumori,,,,,,,[]
3491,3491,Dokumori,,,,,,,[]
3491,3491,Dokumori,,,,,,,[]
3491,3491,Dokumori,,,,,,,[]
3491,3491,Dokumori,,,,,,,[]
3491,3491,Dokumori,,,,,,,[]
3491,3491,Dokumori,,,,,,,[]
2500,3574,Brutal Shell,380.0,30619.0,,Default Target,[],63421054.0,"[""The Wanderer's Minuet""]"
3743,3743,Swiftcast,,,,,,,[]
3750,3750,Grade 4 Gemdraught,,,,,,,[]
3040,3798,Shot,80.0,8405.0,,Default Target,[],5011860.0,"[""The Wanderer's Minuet""]"
3140,3940,Broil IV,320.0,44823.0,,Default Target,[],125939291.0,"['Grade 4 Gemdraught', ""The Wanderer's Minuet""]"
3541,4073,Auto,90.0,9052.0,,Default Target,[],5543734.0,"['Darkside', 'Dokumori', 'Grade 4 Gemdraught', ""The Wanderer's Minuet""]"
4111,4111,Bunshin,,,,,,,[]
3693,4225,Auto,90.0,7083.0,,Default Target,[],3394249.0,"['Dokumori', ""The Wanderer's Minuet""]"
3830,4362,Auto,90.0,8933.0,,Default Target,[],5568922.0,"['Dokumori', 'Grade 4 Gemdraught', ""The Wanderer's Minuet""]"
-1030,4500,Stormbite (dot),25.0,3085.0,,Default Target,[],663474.0,[]
-200,4500,Biolysis (dot),85.0,11258.0,,Default Target,[],7771012.0,[]
-170,4500,Dia (dot),85.0,11244.0,,Default Target,[],7456489.0,[]
1460,4500,Caustic Bite (dot),20.0,2493.0,,Default Target,[],441151.0,"[""The Wanderer's Minuet""]"
3220,4510,Glare III,350.0,49638.0,,Default Target,[],148847311.0,"['Grade 4 Gemdraught', ""The Wanderer's Minuet""]"
3491,4561,Dokumori,400.0,44529.0,,Default Target,[],142234301.0,"['Grade 4 Gemdraught', ""The Wanderer's Minuet""]"
4841,4841,Phantom Kamaitachi,,,,,,,[]
4420,4952,Auto,90.0,8934.0,,Default Target,[],5725247.0,"['Dokumori', 'Grade 4 Gemdraught', ""The Wanderer's Minuet""]"
4970,4970,Battle Voice,,,,,,,[]
5000,5000,Brotherhood,,,,,,,[]
4560,5092,Auto,90.0,0.0,,Default Target,[],0.0,"['Dokumori', 'Grade 4 Gemdraught', ""The Wanderer's Minuet""]"
5103,5103,Battle Voice,,,,,,,[]
5103,5103,Battle Voice,,,,,,,[]
5103,5103,Battle Voice,,,,,,,[]
5103,5103,Battle Voice,,,,,,,[]
5103,5103,Battle Voice,,,,,,,[]
5103,5103,Battle Voice,,,,,,,[]
5103,5103,Battle Voice,,,,,,,[]
3710,5130,The Forbidden Chakra,400.0,0.0,0.0,Default Target,[],145207591.0,"['Dokumori', 'Grade 4 Gemdraught', ""The Wanderer's Minuet""]"
5133,5133,Brotherhood,,,,,,,[]
5133,5133,Brotherhood,,,,,,,[]
5133,5133,Brotherhood,,,,,,,[]
5133,5133,Brotherhood,,,,,,,[]
5133,5133,Brotherhood,,,,,,,[]
5133,5133,Brotherhood,,,,,,,[]
5133,5133,Brotherhood,,,,,,,[]
4620,5152,Auto,90.0,233.0,,Default Target,[],3414.0,"['Dokumori', 'Grade 4 Gemdraught', ""The Wanderer's Minuet""]"
5220,5220,Chain Stratagem,,,,,,,[]
5220,5220,Chain Stratagem,,,,,,,[]
5220,5220,Chain Stratagem,,,,,,,[]
5220,5220,Chain Stratagem,,,,,,,[]
5220,5220,Chain Stratagem,,,,,,,[]
5220,5220,Chain Stratagem,,,,,,,[]
5220,5220,Chain Stratagem,,,,,,,[]
5220,5220,Chain Stratagem,,,,,,,[]
4600,5400,Broil IV,320.0,47063.0,,Default Target,[],138849482.0,"['Dokumori', 'Grade 4 Gemdraught', 'Swiftcast', ""The Wanderer's Minuet""]"
5400,5400,Starry Muse,,,,,,,[]
5400,5400,Starry Muse,,,,,,,[]
5400,5400,Starry Muse,,,,,,,[]
5400,5400,Starry Muse,,,,,,,[]
5400,5400,Starry Muse,,,,,,,[]
5400,5400,Starry Muse,,,,,,,[]
5400,5400,Starry Muse,,,,,,,[]
5400,5400,Starry Muse,,,,,,,[]
3950,5420,Burst Shot,220.0,31164.0,1.0,Default Target,[],68914409.0,"['Dokumori', 'Grade 4 Gemdraught', ""The Wanderer's Minuet""]"
5533,5533,Starry Muse,,,,,,,[]
5533,5533,Starry Muse,,,,,,,[]
5533,5533,Starry Muse,,,,,,,[]
5533,5533,Starry Muse,,,,,,,[]
5533,5533,Starry Muse,,,,,,,[]
5533,5533,Starry Muse,,,,,,,[]
5533,5533,Starry Muse,,,,,,,[]
5590,5590,Radiant Finale,,,,,,,[]
5620,5620,Riddle of Fire,,,,,,,[]
5000,5624,Souleater,480.0,49018.0,,Default Target,[],162553788.0,"['Darkside', 'Dokumori', 'Grade 4 Gemdraught', ""The Wanderer's Minuet""]"
5625,5625,Delirium,,,,,,,[]
5625,5625,No Mercy,,,,,,,[]
5100,5632,Auto,90.0,0.0,,Default Target,[],0.0,"['Dokumori', 'Grade 4 Gemdraught', ""The Wanderer's Minuet""]"
4380,5670,Dragon Kick,320.0,36492.0,,Default Target,['Opo-opo Form'],92931182.0,"['Dokumori', 'Grade 4 Gemdraught', 'Opo-opo Form', ""The Wanderer's Minuet""]"
5723,5723,Radiant Finale,,,,,,,[]
5723,5723,Radiant Finale,,,,,,,[]
